kode,advt_median,advt_mean,rasio_mean_median,market_cap,harga_median,volume_median,turnover_bps,amihud_per_miliar,volatilitas_tahunan,rentang_harian_relatif,max_drawdown,beta_ihsg,pct_hari_volume_nol,pct_hari_harga_stagnan,umur_listing_tahun,jumlah_hari_bursa,sektor_Basic Materials,sektor_Consumer Cyclicals,sektor_Consumer Non-Cyclicals,sektor_Energy,sektor_Financials,sektor_Healthcare,sektor_Industrials,sektor_Infrastructure,sektor_Properties & Real Estate,sektor_Technology,sektor_Tidak Diketahui,sektor_Transportation & Logistics,kelas_likuiditas,kelas_kode
INDS,-0.1319641771404364,-0.4599992790545659,-0.5895419546254095,0.21490437485442385,-0.013746676242856005,-0.2357906847518497,-0.9628248368449096,-0.228736303386734,-0.542856247446339,-0.003985081735343896,0.21632031672948504,-0.5080384285879233,-0.3417570771486425,-0.21130882901864992,1.7224739436253675,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
PART,0.5566133931120585,0.4839964649461961,-0.6449809539167402,-0.643166425564903,-0.5614743989688292,0.8680999660910504,1.9651030697314236,-0.6224455030739404,0.8505916248060376,1.4644941237482276,-1.1812121380385663,1.5335584822080082,-0.3417570771486425,-0.8356610693987067,-1.1564807499197105,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
HOKI,0.47613282096140325,0.37040001523748983,-0.6492329535990496,-0.013777701262498126,-0.534811288530537,0.7524772791667347,0.6426401779943766,-0.6321789911067845,-0.1433573152147328,0.24043094241892393,-0.5825023027168109,1.0315284560233113,-0.3417570771486425,-0.5429959567205551,-0.5589750112125432,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Menengah,1
ISAT,1.2209217358105802,1.303707851886342,-0.9702468819351603,2.044533474821148,1.3328180408028096,0.9566316625575305,0.37519075703781823,-0.6501579922527616,0.004513630483968354,-0.06028140128835332,-0.9639409208576095,1.873758199287893,-0.3417570771486425,-1.0307711445174743,1.3665279179597365,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Likuid,2
DFAM,-0.7326527431145088,-0.6487079969643074,2.1845221220353883,-1.142380998737738,-0.969351058498508,-0.6060474485798828,-0.9955109011151803,-0.4904702618740259,-1.6533278696540212,-1.233450114414911,1.7533537180258914,-1.1988956788364802,-0.03320612781747239,2.4421881925965905,-0.6308151953606034,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
FPNI,0.08736502011937627,-0.09740398353774044,-0.3941499972778864,0.014788617968966586,-0.16633016483299715,0.10765003019420133,-0.5526506652908507,-0.5500961545380164,-0.7456823819801037,-0.15376419372980407,0.9311685720038179,-0.5745796592807669,-0.3417570771486425,-0.32837487408991056,0.7364732285058753,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Menengah,1
HAJJ,0.3799498935983802,0.3435904742406751,-0.2753249151912831,-0.6099581155962008,-0.41669055173563435,0.550614137647588,1.10689617423623,-0.4665121336918232,0.1349596490139202,1.2437953369263426,-1.108747094949358,-0.07907070429006413,-0.3417570771486425,-0.9527271144699672,-1.0502316749822882,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
TRUE,-0.46322232545529435,-0.9113960054567009,-0.5532062850221884,-0.9968483484161522,-1.6002089535541344,0.012519565407058876,-0.7874682093828729,0.9136765675615239,0.25130410408390125,-0.6689175275219351,-0.4917797180878386,-0.12967678385697312,-0.3417570771486425,1.408104794467122,-0.8958566514408254,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Menengah,1
BOBA,-0.1859837863030939,-0.25073574096774753,0.5069129805147379,-0.7899762381373421,-0.23120457357492977,-0.21164943320636956,-0.4270633618267777,-0.1173712433977679,0.20373754691615575,0.6147556159114574,0.09497603711357565,-0.03341434064009315,-0.3417570771486425,-0.5429959567205551,-0.9293355722088534,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
GLVA,-0.5941486799510108,-0.963674103783491,-0.07910058860015125,-0.34714264746616497,0.1690391870705899,-0.8957611024843163,-1.0697718370978544,0.9966400317614046,-0.6988827571192155,0.17768875873081388,1.0994160594161229,-0.5717791858489928,-0.3417570771486425,-0.36739688911366414,-0.771473161087388,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Tidak Likuid,0
DEWA,1.22264447219941,1.3667761993364023,-0.79244108349586,0.42067064255212994,-0.4794534027949962,1.54977045184518,2.849336942805833,-0.6496631111323128,0.7294140415749931,1.1491449078449931,-0.08745226439053834,2.952368196853509,-0.3417570771486425,-0.9137050994462137,0.26800083025881616,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2
SKRN,-0.09812107650642564,-0.18941781560114715,0.2494236217739271,0.436739730404026,0.18514567772363963,-0.2766559435501012,-1.0009728054903362,-0.36710949808687193,-0.29715697965030674,-0.31218770774448407,0.21363599567016378,-0.7886148367912473,-0.3417570771486425,-0.5820179717443087,-0.6696414437513025,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0
TELE,-3.5172664825753994,-0.7794240833297983,-0.2611785808537514,-1.3183140228056107,-1.9562591513827234,-3.185741378482777,-1.122153201878401,0.6018072233682131,1.7274345892105494,-0.6264564168507152,-0.7479474593578261,-0.3223714547521637,2.611516295021129,1.8763689747521641,-0.09677991060948941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
IPCC,0.5958553228811951,0.480077693909369,-0.8293454803554487,0.12440749188487792,0.6476335586749966,0.40208316591484766,0.8329053665251562,-0.6442931099071163,-0.8621158140212678,-0.616119451352826,1.1991592877527928,0.1462203827662001,-0.3417570771486425,-0.3478858816017874,-0.647787148249951,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Menengah,1
MKPI,0.2975457800515972,0.044496165231904916,-0.8868096391153755,1.5007175550003762,2.356906469459867,-0.8385914998604186,-1.0210008297463073,-0.6277599301195014,-1.0309139427279035,-0.9232362919255904,0.9544467471460056,-0.8425995265780762,-0.3417570771486425,-0.7966390543749531,0.11618322427602241,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
CHIP,0.11158091634217097,-0.2205373101378168,-0.9029986409561936,0.05179116105100835,1.0482739176838316,-0.34367976375211623,-0.5038236456220523,-0.6134239063969722,-1.366811054511677,-0.9481213926229576,0.576191314679556,-1.0586299896120877,-0.3417570771486425,-0.38690789662554087,-1.0372120946836103,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Tidak Likuid,0
VKTR,0.6670569726243187,0.6586349237489564,-0.5769600782414387,0.7799149653335966,-0.44600662672850705,1.002957936252404,0.295225013114718,-0.6404039574828363,0.38683786547608773,0.7687345404659863,-1.27689692511764,2.114245903206758,-0.3417570771486425,-0.5625069642324318,-1.0676686128823025,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Likuid,2
MTWI,-0.0016691939830330235,0.022086081438565365,0.5741627106268702,-0.3844626136309327,-0.2805687607866584,0.04307027271297082,-0.3810794316070497,-0.14788807906642304,-0.12734705283944966,0.443982353869528,0.14383417962319137,0.42503703328195475,-0.3417570771486425,-0.36739688911366414,-0.5850141718098983,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
NZIA,0.08438086793066303,0.1230834424509586,0.49228738677362155,-0.9114311397100078,-0.7689369862243278,0.35954930900093673,0.5722566306661893,-0.46736067290454586,1.2752883357804596,2.292281495716154,-0.5185961758516391,-0.4244572811739949,-0.3417570771486425,-0.13326479897114304,-0.750781328112704,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Menengah,1
BAPI,-0.1892567534170949,-0.4606092553606182,-0.3119771603492499,-1.3962546844894665,-1.8985252652625624,0.5040423744284676,0.3283668111350046,0.8640209994027405,1.960742142011676,0.388449678084878,-2.4995544730866976,1.1867091800508152,-0.03320612781747239,0.6276644939920509,-0.7486888955647021,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
VTNY,0.69751971172004,0.5821065376679528,-0.9457669525990096,-0.08081442580622607,-0.3576572429046299,0.9498620321766903,1.5684623959885813,-0.6375401305880717,0.4690598252203015,0.6720067913799991,-1.3767228242932505,0.6080418096671006,-0.3417570771486425,-0.7771280468630763,-1.0244250068902665,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
LEAD,0.4519134117662748,0.37294537676855893,-0.5278771424907462,-0.33683163067612487,-0.6320644460202738,0.7693389615345744,1.070026072984657,-0.6204667553439065,0.6548756422855534,1.0540330098370079,-1.0134775965771778,1.6106603031796918,-0.3417570771486425,-0.6015289792561854,-0.25929217183762543,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Menengah,1
SRTG,1.1412313875852094,1.2652050574809828,-0.7552401581991155,1.5294602455551694,1.2062847490192197,0.8919027711127006,0.8047086346022496,-0.6494372299333958,0.4096216862585764,0.23652747096247204,-0.9306701165341377,2.6582838094842214,-0.3417570771486425,-1.1283261820768582,-0.22023343094159276,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Likuid,2
DGNS,0.27221528810609047,0.39910962617921436,0.5520608947673529,-0.6983186541829215,-0.16318341842444395,0.3490725231009553,0.9525573109476867,-0.5658622028925457,0.3607325975342178,0.9784643271063045,-1.2187924657309899,0.28569223172013086,-0.3417570771486425,-0.7185950243274459,-0.8619127456621304,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Tidak Likuid,0
KICI,-0.0972310356922188,-0.0410665144371952,0.8824118530407098,-1.6593360509475654,-0.46121447120534154,-0.009352230631127126,1.003484003270774,-0.21834267567152144,0.5044918868100853,0.9765852925094014,0.154808176475937,-0.6098701846000633,-0.3417570771486425,-0.6015289792561854,1.4492952498584724,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
ASLI,-0.18234711943339654,-0.02614975061923107,1.4940117990879593,-0.571848902485913,-0.969351058498508,0.09816362064034162,-0.6131915226074194,-0.6502083266395673,-1.9804566819727245,-1.8252154691574798,1.950322892305942,-1.1916135755822554,-0.29767837010133247,2.9494743879053864,-1.1141671139490081,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Menengah,1
EKAD,-0.08099366079532881,-0.413104055409893,-0.6692058796110125,-0.1606415469448761,-0.10630611597954609,-0.1307317724862318,-0.729952617914495,-0.43769551114959276,-1.2968149046920834,-0.80684764019515,0.7222283666855518,-0.018099501437084758,-0.3417570771486425,0.10086729117137831,1.7215439736040337,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
MKTR,-0.039718645383162825,-0.29162255924378044,-0.453859440263835,0.16222669824311467,-0.44600662672850705,0.07489145326305738,-0.8420420719995311,-0.2762787679015451,-1.1516235347660855,-0.6399767993338767,1.2412338648977597,-0.7172133857036842,-0.3417570771486425,0.12037829868325503,-1.015822784192926,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
PBRX,-3.5172664825753994,-0.3519189997345562,-0.2611785808537514,-0.35236341194851817,-1.4259463087470219,-3.185741378482777,-1.122153201878401,-0.4802400750347105,-0.4305020824498788,-1.2687751479355873,0.7291140117696278,-0.7262574072016026,2.325004699213613,2.1885450949421927,1.7210789885933668,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
JIHD,0.5400994193588641,0.8623963602552649,0.9459541977373928,0.1968384194905161,0.5893644691232458,0.36856695929602984,0.5568101936750334,1.0010959847695509,2.0040705634666325,1.954248890971731,-2.3511362813098713,2.2575663042162004,-0.16544224895940243,-0.7771280468630763,2.269761301180493,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
ADMF,0.4310197275833597,0.2328458498090923,-0.8806157305967748,1.0758910556925367,2.2120440186023025,-0.4334232879376978,-0.7196279536330495,-0.6407345276003693,-1.5489556602632168,-1.2133948113467787,0.6698275665694812,-0.5095223190507072,-0.3417570771486425,-0.6795730093036925,0.5641962820537311,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
HATM,0.9495030339019743,0.8936774349471649,-1.055465693190324,0.2832758207848738,0.03341700511529723,1.1271654730013567,2.0420248178742844,-0.6490859213378847,-0.531807364054278,-0.27644495392170776,0.648218646434738,-0.5345659954954216,-0.3417570771486425,-0.4064189041374177,-0.9914110711329054,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Likuid,2
ERTX,0.14553939544287117,0.09562522123550121,0.02741895678841874,-0.9828905315596616,-0.5377165570321985,0.3276299096816903,0.8671031493301155,-0.5327170721066119,0.5326311687417008,1.4003616152292775,-0.8449806946873673,0.1942983478391856,-0.3417570771486425,-0.38690789662554087,1.7199165260666993,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
AREA,0.5423751879860108,0.3748306297179275,-0.91951757037046,-0.2721714182632758,-0.05431395362023941,0.6505447545920128,1.3350167110095885,-0.6194540850491296,0.6784603650423402,0.899408884620437,0.19650936451637044,1.1590740554203145,-0.1434028954357474,-0.8356610693987067,-1.1343939619130252,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Tidak Likuid,0
APEX,0.26770368961091423,0.48582153107100917,0.9616758359462783,-0.40432117283153457,-0.421479093047382,0.4410875839268144,0.46664858283138,-0.5894614458627614,0.46785372696274313,0.5722627349277187,-0.7976056444970618,0.14745254134519545,-0.31971772362498746,-0.7576170393511995,-0.21535108832958866,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Menengah,1
BEBS,-0.14158587287638427,-0.42214956512008167,-0.4129615070548768,-0.7292400030936397,-2.020081001525476,0.7116281816772412,-0.40180550891303224,-0.1344904202700447,2.0900122440553304,0.7966688681163806,-0.9096695182403944,-0.8175603817537347,1.9282963357878233,2.2470781174778227,-0.8744673409501409,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
DOSS,0.4352505990123094,0.6236756725279966,0.5395139856889524,-0.6137185518548358,-0.25083286090075124,0.5757020834080414,1.4009843942856326,-0.6024901105877868,1.5355703818767725,1.6944690421228368,-1.6141465844947027,1.1866120377336034,-0.3417570771486425,-0.8454165731546449,-1.1573897956155645,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
CAMP,0.44211013000103383,0.5068455051982099,0.01719670075182549,0.09143188720176182,-0.10345553508875682,0.542724772576613,0.3994235149948432,-0.6310726445539521,0.11771006744053555,0.3256428016999817,-1.2253829661578473,0.140486218308871,-0.3417570771486425,-0.6795730093036925,-0.6008236621725782,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
MIKA,1.1743656613334823,1.1909798941834924,-1.0984042349649579,1.6951638906311395,1.4005838997612616,0.8409824585605454,0.6380315711576654,-0.6500755200544028,-0.6150954232141566,-0.3902426229964222,0.18410572770666153,-0.32104352909986034,-0.3417570771486425,-1.1088151745649815,-0.36809866433371663,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Likuid,2
TLKM,1.538056917975664,1.7850916696138652,-1.0431295648402608,2.658369671141734,1.4440991991598309,1.3835409865582862,0.7975264675889228,-0.6505606969702578,-0.7869445454012921,-0.6975948137004395,0.6026091703072555,0.8034537519337215,-0.3417570771486425,-1.147837189588735,1.2756233483743267,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Likuid,2
SDMU,-0.6038156860771698,-0.9584866441692362,-0.006250423147334091,-1.7211958939878633,-1.3774606529748814,-0.26574355588664195,-0.5162114700541398,2.5347572231312183,0.1424574109116551,-1.1921076238047887,0.7803259970824409,-0.5722507655592105,-0.3417570771486425,1.0764176667652168,-0.05400128962812017,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Menengah,1
AHAP,0.3409730721067335,0.2554691448606421,-0.39766637637212865,-0.42860415675635005,-0.645832023230977,0.655697403462277,0.8545092422214955,-0.5974248592309659,-0.24455342961453996,0.430542894298541,-1.105206189434772,1.1233224858122641,-0.3417570771486425,-0.38690789662554087,1.714336705938694,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1
FAST,-0.15901008945435838,0.1482720455582505,2.1680174098483977,0.09194495514122501,0.13163549718609288,-0.33745887799375013,-0.9495743805452769,0.25344258198185177,1.0770792830627633,1.061037931400733,-1.4925630163072638,0.18487438469223866,-0.3417570771486425,-0.87468308442246,1.4888189757651724,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
BISI,0.2350328254618146,-0.028564165741253388,-0.8449108132139562,0.5486680206221912,0.8804899156109605,-0.14142629454917033,-0.6948226680138259,-0.5768371643056621,-0.5227961792079204,-0.4211340747248566,-0.24611299688664298,0.23986290009961386,-0.3417570771486425,-0.4844629341849247,0.2961324234041729,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
AISA,0.34294121628128665,0.18761616321579072,-0.6392314155576629,0.06200050129161721,-0.41669055173563435,0.5478749584168644,0.11035875117282469,-0.6231125980589496,-0.6539312505521663,-0.15638956054149025,0.5769842906933298,0.23094392184958076,-0.3417570771486425,-0.23081983653052687,1.141940157807548,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Menengah,1
IMPC,0.7526151057318027,0.6689100005077819,-0.9174138645949801,1.3678141132151544,0.16357376062744755,0.8383854038066058,-0.23799448813277668,-0.6468864297283413,-0.6580850480716521,-0.3475421137996602,0.8475936318446765,-0.4201324601993223,-0.3417570771486425,-0.13326479897114304,-0.34554689131636446,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Likuid,2
BTPN,-0.07113121399683653,-0.32380638499944947,-0.4128278563714169,1.4935953499549282,1.3139374774473311,-0.7050717437203512,-1.1057242516477317,-0.4109381453022011,-0.6176154797817207,-0.8569319292747327,0.8858350270642606,-0.0675977127895335,-0.3417570771486425,-0.4454409191611713,0.2289420893627836,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
BABY,0.7032979307268332,0.562921580136507,-1.0212537549346843,-0.12113920585634508,0.11797877946242437,0.749562190131529,1.6208791904615354,-0.5916367492793316,0.7191854796412397,1.1818269971978268,-0.18497161287039646,0.5961139440248228,-0.3417570771486425,-0.8941940919343369,-1.0862680133089848,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
VERN,0.3223052265432882,0.4674755987360124,0.545501483082027,-0.27834626470164364,-0.4410210239226449,0.5257636682635356,0.49821968991679194,-0.5716897092139772,0.6055268488238171,1.1437633796891,-1.1608052154474588,1.0828149590185028,-0.3417570771486425,-0.6657398082106158,-1.1573897956155645,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
BCIP,0.171950178065127,0.3176434015044732,0.807353001898204,-1.259735502697744,-0.9460502119222292,0.5413471241282183,1.4391396041328322,-0.5800596321346992,0.2307523827663968,0.1877697239448983,0.6400496894864742,-0.7234829500064586,-0.3417570771486425,0.6471755015039279,0.08037937845465908,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Menengah,1
WICO,-3.5172664825753994,-2.333822550888672,-0.2611785808537514,-0.6003923977185449,-0.43117125695973263,-3.185741378482777,-1.122153201878401,-0.6505606969702578,-2.390142587806191,-1.948357512943425,2.163049600528397,-1.2532103459746864,4.595058112150079,3.1640954705360307,1.3832673783437501,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
ISSP,0.35820913928559084,0.2296933237312205,-0.5702611039359475,0.33391229614036344,0.08137888452846002,0.3414744159270153,-0.22606244776037632,-0.6150477718991288,-0.8789280308550347,-0.5466103620948259,0.8243617806316751,0.1754355613109311,-0.3417570771486425,-0.621039986768062,-0.19140436028023533,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Menengah,1
SCNP,-0.3737964893647143,-0.16782319954628264,2.0890923997151485,-0.45357463051138475,-0.27299682067495923,-0.4226954160954077,-0.9292219115474748,1.289666574578796,0.15761277599284107,1.1124041474008264,0.20307245389626497,-0.8173752912784282,-0.29767837010133247,-0.6795730093036925,-0.8316887199687717,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
WEGE,0.3222027692959932,0.26435840330168914,-0.27036871367028625,-0.2568921630164718,-0.8318116159685682,0.6909834605683222,0.4755148235089096,-0.6036780421593047,0.10027635735202164,0.13040009456008217,-0.26060076056788567,0.8179729145190322,-0.3417570771486425,0.21793333624263886,-0.5964063045712412,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Menengah,1
INDR,-0.024709772818683112,-0.4146681532260856,-0.9144630693308944,0.24187492711020223,1.4146662229650395,-0.6900413109026936,-0.878860266918596,-0.14233786568808832,-0.3332799664644566,-0.05640180963822844,-0.27795966589016224,-0.37652801507195693,-0.3417570771486425,-0.87468308442246,1.7241013911627026,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
RICY,-0.2617717152156596,-0.18069545381653038,1.2909555740601495,-1.5186196139276114,-0.7906506845290351,-0.040750163302456524,0.30992598889655787,0.995766377412521,-0.01254404750274015,0.45142037932675205,-1.561838474060709,-1.1382448952426334,-0.3417570771486425,0.4325544188732833,1.0896293441075044,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
BAIK,0.0407052039642288,0.21345284916205987,1.1628304386442752,-1.275159624586949,-0.8224199965036709,0.3026437677347849,0.8919825855578649,-0.5194929146687545,1.0383708034201715,1.8667505426308593,0.2041911623132924,0.6842243655916358,-0.3417570771486425,0.6471755015039279,-1.123699306667683,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
RAFI,-0.23904340812729022,-0.6052784860862305,-0.5757192413104986,-1.1986883906980899,-1.3325699473471821,0.15761649670815706,-0.1756171102629982,0.021291603961563522,0.022617349521672905,-1.0118328677379245,-1.2405777310308796,-0.6493096330191696,0.18718740741907772,1.0959286742770933,-0.9937359961862408,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
SINI,0.2198852024710729,0.02559382786985861,-0.6073247307023111,0.2009581836751446,1.5493242202591058,-0.41958352335481464,-0.4083312153874238,-0.49139233728927484,1.2872257762250086,-0.7229704297641196,-1.4172168726798824,0.7747660595489122,0.29738417503735276,-0.3478858816017874,-0.7610109983473791,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1
SWAT,-0.575326389391872,-1.013063434585735,-0.36191730282593665,-1.313791484293032,-1.4517266811817116,-0.20404588038654256,-0.7741534870844687,2.042133407780193,1.1409461914997567,-0.9212684402898325,-1.4320317684310888,0.32701273971416245,0.7822499525577629,0.3154883738020227,-0.6405798805846116,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
INDX,0.07461313896725162,0.07708180617259687,0.3553212670136624,-1.6026628234243718,-0.6670884962116114,0.2940328048553206,1.5852364460149007,-0.46719269871874686,1.0785605584850766,1.7370268266470879,-0.5185961758516391,-0.3986562028732594,-0.3417570771486425,-0.2698418515542803,0.808080920148602,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1
JECC,-0.24147649712777092,-0.4167779774838066,0.13783842780798158,-0.37761530635849944,0.5447176722250009,-0.6126845574825608,-0.8415737799773461,0.33940324088908047,0.7856447455861305,0.3929547189559537,-0.6465740793170603,0.7252586454176478,-0.3417570771486425,-0.09424278394738936,1.529272671693206,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0
PGJO,-0.0629038944409448,-0.4830605427765121,-0.9574757553330849,-1.2462797893348705,-0.5614743989688292,0.08517071430198464,0.530848919816807,1.2365930788145945,0.1419602118497044,-0.5572678602230223,0.7907224151534631,-0.11868982978958742,0.6940925384631428,0.6861975165276814,-0.7751930411727244,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Tidak Likuid,0
BUVA,0.3162620176642382,0.7483161690512508,1.8656879819718022,0.10628542005569465,-0.836562599706976,0.6731592396458249,-0.06648889162412353,-0.29213182449276626,1.7173489082766962,1.5040185734492868,-0.5326804498872484,0.4223901298483027,-0.31971772362498746,-0.17228681399489648,0.03085847481861752,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Likuid,2
REAL,-0.06825895121840424,-0.14885337367029522,0.24488325318473167,-1.3144143728227478,-1.8985252652625624,0.6070242082245503,0.4956131152658562,0.29122177935237914,1.909515591165419,0.6585108650572912,-0.38967089814106054,1.1724691265319114,-0.3417570771486425,0.47157643389703696,-0.7675207884967178,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Menengah,1
PPRE,0.10021692987535906,-0.030692136412777182,-0.21572640338954552,-0.2486839381622101,-0.8608930718939866,0.41189182525479884,-0.2631232199668717,-0.5133582386023645,0.21790879976996483,0.3161248448320591,-0.07564575743172243,1.6902217850486008,-0.3417570771486425,-0.05522076892363592,-0.5950113495392401,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Likuid,2
ALTO,-0.7037016120505544,-1.152807246234034,-0.21724855074355304,-1.590751206425945,-1.6002089535541344,-0.2801602458241613,-0.770196593452677,2.36449002213273,0.5561302458510614,-0.6822984544651239,-0.6023976063635151,-0.0652619539797403,0.18718740741907772,1.1544616968127235,-0.1386285615695244,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
BIRD,0.7816146297737278,0.7077016559015925,-0.9222183280870505,0.7130699908391461,1.1980476446464694,0.438211011851058,0.7060410553645943,-0.6477068333885699,-0.8325144508957235,-0.6422921065822865,0.25854350521604247,0.6690028869967783,-0.3417570771486425,-0.7381060318393228,-0.3357822060923562,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Menengah,1
KDSI,-0.5077195422626231,-0.4002379358856671,1.8711580450846625,-0.174328934870727,0.3404614097106798,-0.8445551698471092,-1.0628113461238184,0.7641633415879429,-0.08610624549599745,-0.1634045893991114,0.6844936681307409,-0.601537380640254,0.2533054679900427,0.17891132121888542,1.2156402819982766,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
CSMI,-0.49401407392296853,-0.007410584155876438,3.6982734310204504,0.377917338624363,1.4528751197199683,-1.3230046543150866,-1.1045308557423072,1.0338334091523311,0.4390312556100701,-0.3355628453581131,-2.4995544730866976,-0.6120465294276142,1.5315879723620331,0.9203296066702025,-0.796582351663409,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
LUCY,-0.3196391729783512,-0.5885095338525587,-0.10941284600669604,-0.8775194316013528,-0.5037405128486682,-0.27149044230176034,-0.6392279533588691,1.2297428654291096,0.1626743215403067,0.38510903930140145,-0.7672255855822386,-0.6341527679531664,-0.3417570771486425,-0.6405509942799389,-0.8874869212488183,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
MPPA,0.6210928937272273,0.7018498105621105,-0.19407458662458243,-0.1853186378480036,-0.9236125608200098,1.0906504232005774,1.4435999854736294,-0.6400766872260193,0.8867329603522223,0.8634072513596919,-0.8764509331726238,0.6588312719435221,-0.3417570771486425,-0.03570976141175921,1.5216004190171992,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Menengah,1
KDTN,-0.34317412708507955,-0.7266586568625774,-0.49427976786404737,-0.9155759034980465,-0.4360761203690856,-0.3277178863482711,-0.6515323000138332,1.0830392653223684,-0.49853881318647325,0.3269165118624952,1.030740507942732,-0.7508962654102487,-0.3417570771486425,-0.42592991164929445,-1.0160552766982593,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
ELPI,0.46822942450403626,0.24259901516584545,-1.000353197525626,0.4476077095737312,0.20597571821822463,0.4489493505332364,0.005000115437023076,-0.6135973572847623,-1.0778197539003143,-1.0062639191936513,1.3164841290308726,-0.13682600185312876,-0.3417570771486425,0.27646635877826925,-0.9944334737022413,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Menengah,1
